new_id,steady_pop,resident_count,init_pop,population
US_SanJose_00441,176.5048828125,176.5048828125,3073.915631155233,983.32007
US_SanJose_00442,209.91928100585935,209.91928100585935,3073.915631155233,12.199226
US_SanJose_00443,246.5928192138672,246.5928192138672,3073.915631155233,13.484897
US_SanJose_00444,360.1379699707031,360.1379699707031,3073.915631155233,371.54315
US_SanJose_00445,4244.328125,4244.328125,3073.915631155233,978.0455
US_SanJose_00446,7207.068359375,7207.068359375,3073.915631155233,1985.9397
US_SanJose_00447,7358.2216796875,7358.2216796875,3073.915631155233,1373.9303
US_SanJose_00448,2055.827880859375,2055.827880859375,3073.915631155233,1749.6825
US_SanJose_00449,440.5036010742188,440.5036010742188,3073.915631155233,2233.7073
US_SanJose_00450,1.9122354984283447,1.9122354984283447,3073.915631155233,14.055583
US_SanJose_00451,32.38980865478516,32.38980865478516,3073.915631155233,13.790903
US_SanJose_00452,9.26284408569336,9.26284408569336,3073.915631155233,13.126872
US_SanJose_00453,6.426628589630127,6.426628589630127,3073.915631155233,11.411849
US_SanJose_00454,1.012654423713684,1.012654423713684,3073.915631155233,10.479703
US_SanJose_00455,4.113739967346191,4.113739967346191,3073.915631155233,7.330439
US_SanJose_00456,14.598525047302246,14.598525047302246,3073.915631155233,8.994776
US_SanJose_00457,424.4955749511719,424.4955749511719,3073.915631155233,1022.79614
US_SanJose_00458,403.3929138183594,403.3929138183594,3073.915631155233,12.186964
US_SanJose_00459,139.6649627685547,139.6649627685547,3073.915631155233,12.518012
US_SanJose_00460,160.4020538330078,160.4020538330078,3073.915631155233,89.34266
US_SanJose_00461,710.8126831054688,710.8126831054688,3073.915631155233,325.69742
US_SanJose_00462,3413.6552734375,3413.6552734375,3073.915631155233,689.8706
US_SanJose_00463,2796.611328125,2796.611328125,3073.915631155233,912.46857
US_SanJose_00464,4191.02734375,4191.02734375,3073.915631155233,1599.3914
US_SanJose_00465,1046.6646728515625,1046.6646728515625,3073.915631155233,1666.7705
US_SanJose_00466,51.366153717041016,51.366153717041016,3073.915631155233,1914.8309
US_SanJose_00467,1.6132099628448486,1.6132099628448486,3073.915631155233,15.73095
US_SanJose_00468,1.6283619403839111,1.6283619403839111,3073.915631155233,13.925699
